,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
563757,563758,B007JFMH8M,A1LO8G0GFC4KIL,Deysy08,0,0,5,1341792000,Great taste,Loved my Quaker cookie it taste really good and is very soft unlike them other hard cookies. I could eat a whole box of these. Yes they taste that good
563758,563759,B007JFMH8M,A182XF8JTD70TF,"Jennifer Esparza ""tester maven""",0,0,5,1341792000,tasty good for you treat,I really loved this cookie. It was soft and a bit chewy. I think that if I had not read the box I would not think they are good for you. Definitley a treat worth trying. I was totally satisfied and wished more came in a box!
563759,563760,B007JFMH8M,A2NAHH0ZHQYQOC,Kiki,0,0,5,1341792000,Quaker cookies are the bomb,I received this product in my Mom Voxbox from Influenster. I have tried other Quaker products and loved them. These were just as good as the rest. I love how soft and chewy this oatmeal cookie was. The raisins were nice and juicy as well. I can't wait to grab a bigger size box or bag or whatever they may come in. It is well worth it.
563760,563761,B007JFMH8M,A30E27O1GM3GLV,Maireny Mateo,0,0,5,1341792000,Love it,"I receive those cookies for review i love the flavor and all of it, i recommend 100%, my family love too, thanks quaker oatmeal cookier you are part of my family now!"
563761,563762,B007JFMH8M,A3FY73C23XQ35E,"Fuze83 ""Izzy""",0,0,5,1341792000,Delicious,These cookies are so good an soft. When i had my wisdom teeth out after they healed I could not eat anything hard for a while an these cookies were so helpful even kids love them an there easy for on the go
563762,563763,B007JFMH8M,A1CCZ00L3XLLM8,lysnchris,0,0,4,1341792000,Great snack....very delicious!,"I was able to try this product through Influenster in my Mom Voxbox.  I had to share it with my 2 year old daughter since you can't eat cookies in front of kids lol!  It was delicious and soft baked, just like home made cookies.  My only complaint is that my cookie didn't have a good amount of raisins in it.  Maybe I just got a batch that missed a few extra raisins but I definitely felt that it could've used more.  Other than that, it was a great snack, especially to serve to kids!!  I can't wait to try the other flavors :)"
563763,563764,B007JFMH8M,A2HTC5PWUGOO88,"Jessica A. Perez Jawny ""Jjawny""",0,0,5,1341792000,DELISH!,I am so surprised these are healthy because they taste so darn good. They are packed with flavors and the best party- they are deliciously chewy! I will be buying these immediately my next trip to the grocery store. My three year old loved it!
563764,563765,B007JFMH8M,A2T2UZT6ZIKJK9,Helen T,0,0,5,1341792000,Yumminess,I received this sample in my Influenster MOMVOXBOX and I must say I wish I had gotten more than just one cookie.  It was delicious.  Shared it with my husband and he liked equally as well.  Very moist and flavorful.
563765,563766,B007JFMH8M,AXI9UTOJIO2T2,Tina,0,0,5,1341792000,Loving Quaker Oats,I really enjoy Quaker oats in the mornings. The best part of my morning is sitting down to a nice hot bowl.
563766,563767,B007JFMH8M,A2001065G65VJW,lhood91,0,0,5,1341792000,All that's missing is Grandma!,"I was able to enjoy this cookie because I received it in my VoxBox from Influenster. This cookie definitely does not skimp on any qualities a cookie should have. It was soft, chewy, fresh tasting and delicious. It is perfect for a quick breakfast or a quick snack or a yummy dessert with some ice cream. I will definitely be purchasing this item more often!"
563767,563768,B007JFMH8M,A1SWR7XGG9RF5T,Audra Fedele,0,0,5,1341792000,My 11 month old ate it up!!!,"I received the chocolate and almond Quaker oatmeal cookie free to try from #influenster in my #MomVoxBox, my 11 month old LOVED it!! She couldn't get enough of it, and it was soft enough that I didn't have to worry about her choking on it :) That's always a plus, I had to go out and buy more  so swhe could eat them!!"
563768,563769,B007JFMH8M,A3JYLJBS0B2BK0,"helpless in ny ""sicklady""",0,0,5,1341792000,so delicious,"I got this sample from influenster and I loved it. It was soft, not too sweet and the texture and taste were perfect."
563769,563770,B007JFMH8M,A102EES14OUWJ6,am090678,0,0,5,1341792000,Quaker Soft Baked Oatmeal Cookie,I received this cookie in my Mom VoxBox from Influenster. My kids and I shared the cookie and we all enjoyed it.  I will buy more and try all the different flavors.
563770,563771,B007JFMH8M,A206CPY61AHCP0,Lucy,0,0,5,1341792000,Amazing!!,"I didn't even know these existed until I received them in my Mom Voxbox from Influenster. Luckily only one of my children was with me when I opened it. We shared the Oatmeal Raisin cookie, and we both thought it was wonderful! So much so, that I went out and found them at our grocery store. Try them warmed! Nice size, and very soft and chewy. So yummy!! I really would like to try the different flavors as well. A very tasty product!!"
563771,563772,B007JFMH8M,A1TW7JS5YUJZ0H,Amanda Williams,0,0,5,1341792000,Great,"I loved these cookies so much, they where nice and soft which I love in a cookie. They did not skimp on any flavor at all, I would buy these again and again."
563772,563773,B007JFMH8M,A2LPFAQMVYNZ4L,crisb,0,0,5,1341792000,kids loves it,my kids love the quaker soft baked oatmeal cookie. i was amazed they love a healthier cookie. i love it because its a healthy alternative and its made out of oatmeal.
563773,563774,B007JFMH8M,AC46E8KPBMRG9,TBeautyBox,0,0,4,1341792000,Kids LOVED it!,I was able to try this product because Influenster sent it to me in their #MomVoxBox for testing. Honestly I wasn't able to try it personally because my kids snatched it from me ha ha! But they enjoyed it a lot. They asked me if I would buy more and in different flavors too. Good and hearty snack for kids indeed! Thanks!
563774,563775,B007JFMH8M,A3TO4GZ35YKK1X,buckinghamnicks,0,0,5,1341792000,A Spoonful of Sugar!,"Oatmeal and raisins are healthy, right? Put them in cookie form and I've tricked my little toddler into a healthy snack that she thinks is a treat. These were really soft and flavorful. Definitely would buy again."
563775,563776,B007JFMH8M,A11ZFH7I1YJ5ZF,Nita,0,0,5,1341792000,Quaker Oatmeal Cookie,"This is my first time trying this cookie. Its very soft, delicious, love the raisins. I will be buying theses for a snack for breakfast. I told all my friends to try this product."
563776,563777,B007JFMH8M,A1VDISN53LO1K,sweepingtheusa,0,0,4,1341792000,SO GOOD!!!!,"You HAVE to try these!!  They are SO delicious!!!  I'm not a big fan of Oatmeal Raisin Cookies, but I am of these!!"
563777,563778,B007JFMH8M,A359GKKXONNTE0,crystalmclure,0,0,5,1341792000,Tasty and Healthy,"These cookies are absolutely amazing. My three year doesnt like a lot of snacks and cookies and hes very picky, but he likes a couple of these flavors. They are very soft and very delicious and extremely tasty, you almost forget that they are healthy for you. I absolutely love quaker oatmeal and these cookies are an extra treat."
563778,563779,B007JFMH8M,A309MKE7Y0OCEX,SweetCindy50,0,0,4,1341792000,Yum Yum,"From a he said she said point of view...<br /><br />He: (Who likes soft cookies) Thought they were good, chewy,  moist and delicious.<br /><br />She: (Who prefers a more crunchy cookie) I liked it but I wasn't crazy about it, taste was okay you could tell you were eating a whole grain cookie. The raisins saved this cookie for me.<br /><br />Over all we like Quaker Oats, we would buy this cookie if we has a coupon but not as a number one on our list."
563779,563780,B007JFMH8M,A3CPL126VL12H8,"Betsy NJ ""BetsyNJ""",0,0,5,1341792000,Quaker Soft Baked Cookies-yum!,"I was excited to receive a package of Quaker Soft Baked Cookies through Influenster to try out.  I was surprised at how reasonable the ingredients were and how low in fat the single serve package was.  The cookie itself tasted fresh, soft and delicious.  I would definitely buy these for myself as a little treat and for the family.  Try them for yourself!"
563780,563781,B007JFMH8M,A2VIXDY3AW8GSY,roxygarces,0,0,5,1341792000,love love love,my daughter who is almost 2 devoured  the cookie.. i only got to get a little piece that she didnt want at the end but omg i put it on my grocery list for this week i cant wait to eat more more more
563781,563782,B007JFMH8M,A3HN6FNYPZQ2MU,billiejo willequer,0,0,5,1341792000,great healthy snack,we go on a lot of road trips and i always make sure to pack quaker bars as the kids love them they are great taste good and so easy to pack highley reccommend these to anyone as a to go snack
563782,563783,B007JFMH8M,A11DCBNCPEBWBL,limny,0,0,4,1341792000,DELISH!!,These cookies are amazing! I have tried the banana nut ones but i find that these are alot tastier. They are moist and delicious. My daughter is a very picky eater and she even enjoyed them.
563783,563784,B007JFMH8M,A1JBOM5L972U4P,Shannon,0,0,5,1341792000,Some of the best soft baked cookies I have had in awhie,"I was choosen as one of @Influensters Mom VoxBox recipients. I was excited about that, but I was even more excited when I opened it to see that there was a Quaker Oatmeal soft baked cookie inside. I immediately opened it. It's one of the softest and most delicious cookies I have had in a long time. I immediately had two of my kids try a piece of it also. They loved it also! These cookies are rich in flavor, not dry, and all around a great cookie. I went out yesterday and bought two more boxes of them. These are a great product to keep handy for snack time! Absolutely love them!"
563784,563785,B007JFMH8M,ANEIQUS6I8RJ5,Caligurldiva,0,0,4,1341792000,Good soft baked cookie,This cookie is good the only thing I had a problem with is that it's soft. Duh I know it says soft baked I'm so used to eating the hard oatmeal raisin cookie. I will purchase this in the future and will recommend.
563785,563786,B007JFMH8M,A221B991YB1LXU,Lisa Walker,0,0,5,1341792000,Great!,"This cookie was soft and full of flavor. I felt good about letting my kids try it because it was healthy, and they loved it! I already have requests for it for school lunches!"
563786,563787,B007JFMH8M,A1ZLP5VN8OLTQA,TaniaH,0,0,5,1341792000,"Perfect ""on-the-go"" snack!","I received a free sample from Influenster, and I split a cookie with my children.  We all loved it!  It was soft, tasty, and the perfect portion size.  I have already bought pack for the house and for our snack bag in the car.  As a mom, I highly recommend these cookies!"
563787,563788,B007JFMH8M,A2BYNLAM76HR2H,budah,0,0,5,1341792000,So good,This is an awesomely soft cookie. I loved this cookie it was really one of the best things I have ever tasted.
563788,563789,B007JFMH8M,ARMXY9JO964PO,Sunny S. Gulley,0,0,4,1341792000,Good stuff,If you like soft chewy cookies you'll like these. You're going to buy more than one box because they will go fast.
563789,563790,B007JFMH8M,A3MO6XMSLQC5CI,Rose Frederick,0,0,5,1341792000,Yummy,These are the best cookies. They are soft and delicious. Great for my daughter. She just loves them. I highly recommend this product!!
563790,563791,B007JFMH8M,A259BW4CNR2P85,Andrea,0,0,5,1341792000,Awesome!,I recieved this product to review. Really loved the texture and taste. Will be definately getting more of these for my family. Want to try the chocolate chip next.
563791,563792,B007JFMH8M,A1ZG9WNVCE9LWM,Barbie Mattel,0,0,5,1341792000,Soft and delicious,"These cookies are so soft and delicious. Dare I say they are better than Mother's cookies? Well, they are!!!!  I received a cookie to try out and I will be buying more to keep on hand. They are so delicious and flavorful!"
563792,563793,B007JFMH8M,A2ZQODD5XZVSM9,Autumn,0,0,5,1341792000,So yummy!,"I don't like raisins to be completely honest, but in these you can not even taste them! These are so soft and so yummy! I would definitely buy these again!"
563793,563794,B007JFMH8M,A1XUBAZHHWNZDS,"Rebecca Bryant ""Becca""",0,0,3,1341792000,YUM,I found these soft cookies to be moist and flavorable. Though I'm not a huge fan of oatmeal raisin these were surprisingly good. Was so happy to get a chance to try them.
